epoch,loss,accuracy,pred,true,euclidean,cosine_similarity
7753,6.03525722908671e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7754,6.024168669682695e-06,0.2727272727272727,2,2,0.0,1
7754,6.024168669682695e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7754,6.024168669682695e-06,0.2727272727272727,18,18,0.0,1
7754,6.024168669682695e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7754,6.024168669682695e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7754,6.024168669682695e-06,0.2727272727272727,21,21,0.0,1
7754,6.024168669682695e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7754,6.024168669682695e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7754,6.024168669682695e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7754,6.024168669682695e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7754,6.024168669682695e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7755,6.021396529831691e-06,0.2727272727272727,2,2,0.0,1
7755,6.021396529831691e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7755,6.021396529831691e-06,0.2727272727272727,18,18,0.0,1
7755,6.021396529831691e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7755,6.021396529831691e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7755,6.021396529831691e-06,0.2727272727272727,21,21,0.0,1
7755,6.021396529831691e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7755,6.021396529831691e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7755,6.021396529831691e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7755,6.021396529831691e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7755,6.021396529831691e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7756,6.015851795382332e-06,0.2727272727272727,2,2,0.0,1
7756,6.015851795382332e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7756,6.015851795382332e-06,0.2727272727272727,18,18,0.0,1
7756,6.015851795382332e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7756,6.015851795382332e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7756,6.015851795382332e-06,0.2727272727272727,21,21,0.0,1
7756,6.015851795382332e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7756,6.015851795382332e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7756,6.015851795382332e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7756,6.015851795382332e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7756,6.015851795382332e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7757,6.0075349210819695e-06,0.2727272727272727,2,2,0.0,1
7757,6.0075349210819695e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7757,6.0075349210819695e-06,0.2727272727272727,18,18,0.0,1
7757,6.0075349210819695e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7757,6.0075349210819695e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7757,6.0075349210819695e-06,0.2727272727272727,21,21,0.0,1
7757,6.0075349210819695e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7757,6.0075349210819695e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7757,6.0075349210819695e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7757,6.0075349210819695e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7757,6.0075349210819695e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7758,6.004762326483615e-06,0.2727272727272727,2,2,0.0,1
7758,6.004762326483615e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7758,6.004762326483615e-06,0.2727272727272727,18,18,0.0,1
7758,6.004762326483615e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7758,6.004762326483615e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7758,6.004762326483615e-06,0.2727272727272727,21,21,0.0,1
7758,6.004762326483615e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7758,6.004762326483615e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7758,6.004762326483615e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7758,6.004762326483615e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7758,6.004762326483615e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7759,6.004762326483615e-06,0.2727272727272727,2,2,0.0,1
7759,6.004762326483615e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7759,6.004762326483615e-06,0.2727272727272727,18,18,0.0,1
7759,6.004762326483615e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7759,6.004762326483615e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7759,6.004762326483615e-06,0.2727272727272727,21,21,0.0,1
7759,6.004762326483615e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7759,6.004762326483615e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7759,6.004762326483615e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7759,6.004762326483615e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7759,6.004762326483615e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7760,6.004762326483615e-06,0.2727272727272727,2,2,0.0,1
7760,6.004762326483615e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7760,6.004762326483615e-06,0.2727272727272727,18,18,0.0,1
7760,6.004762326483615e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7760,6.004762326483615e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7760,6.004762326483615e-06,0.2727272727272727,21,21,0.0,1
7760,6.004762326483615e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7760,6.004762326483615e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7760,6.004762326483615e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7760,6.004762326483615e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7760,6.004762326483615e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7761,6.001990186632611e-06,0.2727272727272727,2,2,0.0,1
7761,6.001990186632611e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7761,6.001990186632611e-06,0.2727272727272727,18,18,0.0,1
7761,6.001990186632611e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7761,6.001990186632611e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7761,6.001990186632611e-06,0.2727272727272727,21,21,0.0,1
7761,6.001990186632611e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7761,6.001990186632611e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7761,6.001990186632611e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7761,6.001990186632611e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7761,6.001990186632611e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7762,5.993673312332248e-06,0.2727272727272727,2,2,0.0,1
7762,5.993673312332248e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7762,5.993673312332248e-06,0.2727272727272727,18,18,0.0,1
7762,5.993673312332248e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7762,5.993673312332248e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7762,5.993673312332248e-06,0.2727272727272727,21,21,0.0,1
7762,5.993673312332248e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7762,5.993673312332248e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7762,5.993673312332248e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7762,5.993673312332248e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7762,5.993673312332248e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7763,5.98812857788289e-06,0.2727272727272727,2,2,0.0,1
7763,5.98812857788289e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7763,5.98812857788289e-06,0.2727272727272727,18,18,0.0,1
7763,5.98812857788289e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7763,5.98812857788289e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7763,5.98812857788289e-06,0.2727272727272727,21,21,0.0,1
7763,5.98812857788289e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7763,5.98812857788289e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7763,5.98812857788289e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7763,5.98812857788289e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7763,5.98812857788289e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7764,5.98812857788289e-06,0.2727272727272727,2,2,0.0,1
7764,5.98812857788289e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7764,5.98812857788289e-06,0.2727272727272727,18,18,0.0,1
7764,5.98812857788289e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7764,5.98812857788289e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7764,5.98812857788289e-06,0.2727272727272727,21,21,0.0,1
7764,5.98812857788289e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7764,5.98812857788289e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7764,5.98812857788289e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7764,5.98812857788289e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7764,5.98812857788289e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7765,5.982583843433531e-06,0.2727272727272727,2,2,0.0,1
7765,5.982583843433531e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7765,5.982583843433531e-06,0.2727272727272727,18,18,0.0,1
7765,5.982583843433531e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7765,5.982583843433531e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7765,5.982583843433531e-06,0.2727272727272727,21,21,0.0,1
7765,5.982583843433531e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7765,5.982583843433531e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7765,5.982583843433531e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7765,5.982583843433531e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7765,5.982583843433531e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7766,5.979811703582527e-06,0.2727272727272727,2,2,0.0,1
7766,5.979811703582527e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7766,5.979811703582527e-06,0.2727272727272727,18,18,0.0,1
7766,5.979811703582527e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7766,5.979811703582527e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7766,5.979811703582527e-06,0.2727272727272727,21,21,0.0,1
7766,5.979811703582527e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7766,5.979811703582527e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7766,5.979811703582527e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7766,5.979811703582527e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7766,5.979811703582527e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7767,5.977039563731523e-06,0.2727272727272727,2,2,0.0,1
7767,5.977039563731523e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7767,5.977039563731523e-06,0.2727272727272727,18,18,0.0,1
7767,5.977039563731523e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7767,5.977039563731523e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7767,5.977039563731523e-06,0.2727272727272727,21,21,0.0,1
7767,5.977039563731523e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7767,5.977039563731523e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7767,5.977039563731523e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7767,5.977039563731523e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7767,5.977039563731523e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7768,5.9714948292821646e-06,0.2727272727272727,2,2,0.0,1
7768,5.9714948292821646e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7768,5.9714948292821646e-06,0.2727272727272727,18,18,0.0,1
7768,5.9714948292821646e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7768,5.9714948292821646e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7768,5.9714948292821646e-06,0.2727272727272727,21,21,0.0,1
7768,5.9714948292821646e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7768,5.9714948292821646e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7768,5.9714948292821646e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7768,5.9714948292821646e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7768,5.9714948292821646e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7769,5.960406269878149e-06,0.2727272727272727,2,2,0.0,1
7769,5.960406269878149e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7769,5.960406269878149e-06,0.2727272727272727,18,18,0.0,1
7769,5.960406269878149e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7769,5.960406269878149e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7769,5.960406269878149e-06,0.2727272727272727,21,21,0.0,1
7769,5.960406269878149e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7769,5.960406269878149e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7769,5.960406269878149e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7769,5.960406269878149e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7769,5.960406269878149e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7770,5.963178409729153e-06,0.2727272727272727,2,2,0.0,1
7770,5.963178409729153e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7770,5.963178409729153e-06,0.2727272727272727,18,18,0.0,1
7770,5.963178409729153e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7770,5.963178409729153e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7770,5.963178409729153e-06,0.2727272727272727,21,21,0.0,1
7770,5.963178409729153e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7770,5.963178409729153e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7770,5.963178409729153e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7770,5.963178409729153e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7770,5.963178409729153e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7771,5.960406269878149e-06,0.2727272727272727,2,2,0.0,1
7771,5.960406269878149e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7771,5.960406269878149e-06,0.2727272727272727,18,18,0.0,1
7771,5.960406269878149e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7771,5.960406269878149e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7771,5.960406269878149e-06,0.2727272727272727,21,21,0.0,1
7771,5.960406269878149e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7771,5.960406269878149e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7771,5.960406269878149e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7771,5.960406269878149e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7771,5.960406269878149e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7772,5.960406269878149e-06,0.2727272727272727,2,2,0.0,1
7772,5.960406269878149e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7772,5.960406269878149e-06,0.2727272727272727,18,18,0.0,1
7772,5.960406269878149e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7772,5.960406269878149e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7772,5.960406269878149e-06,0.2727272727272727,21,21,0.0,1
7772,5.960406269878149e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7772,5.960406269878149e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7772,5.960406269878149e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7772,5.960406269878149e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7772,5.960406269878149e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7773,5.957634130027145e-06,0.2727272727272727,2,2,0.0,1
7773,5.957634130027145e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7773,5.957634130027145e-06,0.2727272727272727,18,18,0.0,1
7773,5.957634130027145e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7773,5.957634130027145e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7773,5.957634130027145e-06,0.2727272727272727,21,21,0.0,1
7773,5.957634130027145e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7773,5.957634130027145e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7773,5.957634130027145e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7773,5.957634130027145e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7773,5.957634130027145e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7774,5.9520893955777865e-06,0.2727272727272727,2,2,0.0,1
7774,5.9520893955777865e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7774,5.9520893955777865e-06,0.2727272727272727,18,18,0.0,1
7774,5.9520893955777865e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7774,5.9520893955777865e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7774,5.9520893955777865e-06,0.2727272727272727,21,21,0.0,1
7774,5.9520893955777865e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7774,5.9520893955777865e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7774,5.9520893955777865e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7774,5.9520893955777865e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7774,5.9520893955777865e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7775,5.949317255726783e-06,0.2727272727272727,2,2,0.0,1
7775,5.949317255726783e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7775,5.949317255726783e-06,0.2727272727272727,18,18,0.0,1
7775,5.949317255726783e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7775,5.949317255726783e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7775,5.949317255726783e-06,0.2727272727272727,21,21,0.0,1
7775,5.949317255726783e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7775,5.949317255726783e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7775,5.949317255726783e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7775,5.949317255726783e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7775,5.949317255726783e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7776,5.940999926679069e-06,0.2727272727272727,2,2,0.0,1
7776,5.940999926679069e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7776,5.940999926679069e-06,0.2727272727272727,18,18,0.0,1
7776,5.940999926679069e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7776,5.940999926679069e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7776,5.940999926679069e-06,0.2727272727272727,21,21,0.0,1
7776,5.940999926679069e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7776,5.940999926679069e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7776,5.940999926679069e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7776,5.940999926679069e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7776,5.940999926679069e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7777,5.938227786828065e-06,0.2727272727272727,2,2,0.0,1
7777,5.938227786828065e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7777,5.938227786828065e-06,0.2727272727272727,18,18,0.0,1
7777,5.938227786828065e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7777,5.938227786828065e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7777,5.938227786828065e-06,0.2727272727272727,21,21,0.0,1
7777,5.938227786828065e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7777,5.938227786828065e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7777,5.938227786828065e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7777,5.938227786828065e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7777,5.938227786828065e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7778,5.935455646977061e-06,0.2727272727272727,2,2,0.0,1
7778,5.935455646977061e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7778,5.935455646977061e-06,0.2727272727272727,18,18,0.0,1
7778,5.935455646977061e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7778,5.935455646977061e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7778,5.935455646977061e-06,0.2727272727272727,21,21,0.0,1
7778,5.935455646977061e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7778,5.935455646977061e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7778,5.935455646977061e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7778,5.935455646977061e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7778,5.935455646977061e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7779,5.932683052378707e-06,0.2727272727272727,2,2,0.0,1
7779,5.932683052378707e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7779,5.932683052378707e-06,0.2727272727272727,18,18,0.0,1
7779,5.932683052378707e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7779,5.932683052378707e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7779,5.932683052378707e-06,0.2727272727272727,21,21,0.0,1
7779,5.932683052378707e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7779,5.932683052378707e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7779,5.932683052378707e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7779,5.932683052378707e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7779,5.932683052378707e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7780,5.92713922742405e-06,0.2727272727272727,2,2,0.0,1
7780,5.92713922742405e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7780,5.92713922742405e-06,0.2727272727272727,18,18,0.0,1
7780,5.92713922742405e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7780,5.92713922742405e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7780,5.92713922742405e-06,0.2727272727272727,21,21,0.0,1
7780,5.92713922742405e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7780,5.92713922742405e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7780,5.92713922742405e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7780,5.92713922742405e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7780,5.92713922742405e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7781,5.921594492974691e-06,0.2727272727272727,2,2,0.0,1
7781,5.921594492974691e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7781,5.921594492974691e-06,0.2727272727272727,18,18,0.0,1
7781,5.921594492974691e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7781,5.921594492974691e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7781,5.921594492974691e-06,0.2727272727272727,21,21,0.0,1
7781,5.921594492974691e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7781,5.921594492974691e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7781,5.921594492974691e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7781,5.921594492974691e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7781,5.921594492974691e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7782,5.92713922742405e-06,0.2727272727272727,2,2,0.0,1
7782,5.92713922742405e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7782,5.92713922742405e-06,0.2727272727272727,18,18,0.0,1
7782,5.92713922742405e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7782,5.92713922742405e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7782,5.92713922742405e-06,0.2727272727272727,21,21,0.0,1
7782,5.92713922742405e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7782,5.92713922742405e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7782,5.92713922742405e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7782,5.92713922742405e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7782,5.92713922742405e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7783,5.929911367275054e-06,0.2727272727272727,2,2,0.0,1
7783,5.929911367275054e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7783,5.929911367275054e-06,0.2727272727272727,18,18,0.0,1
7783,5.929911367275054e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7783,5.929911367275054e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7783,5.929911367275054e-06,0.2727272727272727,21,21,0.0,1
7783,5.929911367275054e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7783,5.929911367275054e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7783,5.929911367275054e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7783,5.929911367275054e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7783,5.929911367275054e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7784,5.921594492974691e-06,0.2727272727272727,2,2,0.0,1
7784,5.921594492974691e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7784,5.921594492974691e-06,0.2727272727272727,18,18,0.0,1
7784,5.921594492974691e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7784,5.921594492974691e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7784,5.921594492974691e-06,0.2727272727272727,21,21,0.0,1
7784,5.921594492974691e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7784,5.921594492974691e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7784,5.921594492974691e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7784,5.921594492974691e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7784,5.921594492974691e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7785,5.924367087573046e-06,0.2727272727272727,2,2,0.0,1
7785,5.924367087573046e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7785,5.924367087573046e-06,0.2727272727272727,18,18,0.0,1
7785,5.924367087573046e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7785,5.924367087573046e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7785,5.924367087573046e-06,0.2727272727272727,21,21,0.0,1
7785,5.924367087573046e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7785,5.924367087573046e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7785,5.924367087573046e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7785,5.924367087573046e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7785,5.924367087573046e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7786,5.918822353123687e-06,0.2727272727272727,2,2,0.0,1
7786,5.918822353123687e-06,0.2727272727272727,20,19,1.4142135623730951,0.0
7786,5.918822353123687e-06,0.2727272727272727,18,18,0.0,1
7786,5.918822353123687e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7786,5.918822353123687e-06,0.2727272727272727,18,17,1.4142135623730951,0.0
7786,5.918822353123687e-06,0.2727272727272727,21,21,0.0,1
7786,5.918822353123687e-06,0.2727272727272727,2,1,1.4142135623730951,0.0
7786,5.918822353123687e-06,0.2727272727272727,3,19,1.4142135623730951,0.0
7786,5.918822353123687e-06,0.2727272727272727,3,10,1.4142135623730951,0.0
7786,5.918822353123687e-06,0.2727272727272727,8,9,1.4142135623730951,0.0
7786,5.918822353123687e-06,0.2727272727272727,9,22,1.4142135623730951,0.0
7787,5.916050213272683e-06,0.2727272727272727,2,2,0.0,1
